"Query.Sequence.Name","Gene.ID","Gene.Name","Genome.ID","Genome.Name","Query.Start.Coord","Query.End.Coord","Subject.Start.Coord","Subject.End.Coord","Bit.Score","E.value","Identities","Subject.Length","X"
"query3604284",2737329668,"mercuric ion transport protein",2734482773,"Escherichia coli CVM N38834PS",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2737349662,"mercuric ion transport protein",2734482777,"Escherichia coli CVM N38795PS",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2737925151,"mercuric ion transport protein",2737471828,"Escherichia coli CVM N34352PS",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2737981543,"mercuric ion transport protein",2737471839,"Escherichia coli CVM N33707PS",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2738052013,"mercuric ion transport protein",2737471853,"Escherichia coli CVM N36210PS",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2738110142,"mercuric ion transport protein",2737471865,"Escherichia coli CVM N33653PS",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2743346540,"mercuric ion transport protein",2740892416,"Salmonella enterica enterica sv. Bardo CRJJGF_00099",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2743393317,"mercuric ion transport protein",2740892425,"Aeromonas salmonicida salmonicida 2004-05MF26",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2744609146,"mercuric ion transport protein",2744054522,"Klebsiella pneumoniae OC648",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2744614701,"mercuric ion transport protein",2744054523,"Klebsiella pneumoniae OC511",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2744770254,"mercuric ion transport protein",2744054558,"Chromobacterium sp. F49",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2745218268,"mercuric ion transport protein",2744054669,"Salmonella enterica enterica sv. Heidelberg 163",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2746113311,"mercuric ion transport protein",2744054905,"Salmonella enterica CU013109",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2778777664,"mercuric ion transport protein",2778261069,"Escherichia albertii MOD1-EC1723",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2779216823,"mercuric ion transport protein",2778261192,"Klebsiella pneumoniae WCHKP8D7",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2779243774,"mercuric ion transport protein",2778261197,"Klebsiella pneumoniae WCHKP13F4",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2779669873,"mercuric ion transport protein",2778261315,"Escherichia coli MOD1-EC5982",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2780849845,"mercuric ion transport protein",2778261641,"Escherichia coli MOD1-EC6519",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2814088991,"mercuric ion transport protein",2811995367,"Edwardsiella piscicida ETW41",12,126,2,116,222,6e-78,97,116,NA
"query3604284",2844064632,"mercuric ion transport protein",2844059735,"Aeromonas hydrophila 23-C-23",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2847850321,"mercuric ion transport protein",2847845980,"Aeromonas hydrophila WCX23",12,126,2,116,222,7e-78,97,116,NA
"query3604284",2849012774,"mercuric ion transport protein",2849008052,"Shewanella algae KC-Na-R1",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2850577965,"mercuric ion transport protein",2850576466,"Salmonella enterica enterica sv. Dublin USMARC-69838",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2851003271,"mercuric ion transport protein",2850998136,"Citrobacter freundii ERS2650695",12,126,2,116,222,8e-78,97,116,NA
"query3604284",2851436986,"mercuric ion transport protein",2851431590,"Klebsiella pneumoniae INF278",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2851442734,"mercuric ion transport protein",2851437328,"Klebsiella pneumoniae INF163",12,126,2,116,222,9e-78,97,116,NA
"query3604284",2852070713,"mercuric ion transport protein",2852067712,"Edwardsiella piscicida JF1411",12,126,2,116,222,6e-78,97,116,NA
"query3604284",2858335653,"mercuric ion transport protein",2858333323,"Proteus mirabilis PM005",12,126,2,116,222,6e-78,97,116,NA
"query3604284",2860595279,"mercuric ion transport protein",2860589870,"Klebsiella pneumoniae INF274",12,126,2,116,222,9e-78,97,116,NA
"query3604284",642572464,"mercuric ion transport protein",642555157,"Salmonella enterica sv. Newport SL254",12,126,2,116,222,8e-78,97,116,NA
"query3604284",645049596,"mercuric ion transport protein",645047325,"Escherichia coli AR060302 plasmid pAR060302",12,126,2,116,222,3e-79,97,116,NA
"query3604284",645049407,"mercuric ion transport protein",645047334,"Escherichia coli H4H plasmid peH4H",12,126,2,116,222,2e-79,97,116,NA
"query3604284",645049775,"mercuric ion transport protein",645047375,"Salmonella enterica AM04528 plasmid pAM04528",12,126,2,116,222,3e-79,97,116,NA
"query3604284",648541646,"mercuric ion transport protein",648276656,"Escherichia coli MS 182-1",12,126,2,116,222,8e-78,97,116,NA
"query3604284",640052189,"mercuric ion transport protein",640048476,"Ensifer meliloti FP2 plasmid pSB102",12,126,2,116,221,3e-79,96,116,NA
"query3604284",2667502549,"mercuric ion transport protein",2663763601,"Pseudomonas psychrotolerans LMG 21977",12,125,2,115,220,9e-77,96,115,NA
"query3604284",640817203,"mercuric ion transport protein",640753030,"Janthinobacterium sp. Marseille",12,126,2,116,219,1e-76,95,116,NA
"query3604284",2633881609,"mercuric ion transport protein",2630968946,"Ralstonia mannitolilytica SN82F48",12,126,2,116,218,5e-76,96,116,NA
"query3604284",2743198490,"mercuric ion transport protein",2740892368,"Cupriavidus metallidurans NE12",12,126,2,116,218,7e-76,96,116,NA
"query3604284",2520119822,"mercuric ion transport protein",2519899560,"Escherichia coli O111:H8 CVM9634",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2520138864,"mercuric ion transport protein",2519899563,"Escherichia coli O111 CVM9455",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2559831383,"mercuric ion transport protein",2558860434,"Salmonella enterica enterica sv. Typhimurium 34502",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2562785598,"mercuric ion transport protein",2562617043,"Pseudomonas sp. EGD-AK9",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2577542074,"mercuric ion transport protein",2576861188,"Enterobacter asburiae UCI 49",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2578640366,"mercuric ion transport protein",2576861519,"Enterobacter sp. MGH 7",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2590845356,"mercuric ion transport protein",2590828102,"beta proteobacterium FWI2",12,126,2,116,216,3e-75,93,116,NA
"query3604284",2632162830,"mercuric ion transport protein",2630968527,"Comamonas testosteroni JL40",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2638918794,"mercuric ion transport protein",2636416004,"Pseudomonas mandelii LMG 21607",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2641575371,"mercuric ion transport protein",2639762996,"Pseudomonas aeruginosa O400",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2648214589,"mercuric ion transport protein",2645728076,"Enterobacter hormaechei BIDMC 33A",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2649900052,"mercuric ion transport protein",2648501434,"Enterobacter hormaechei oharae CCBH10892",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2656572963,"mercuric ion transport protein",2654588004,"Salmonella enterica enterica sv. Typhimurium 33676",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2657831374,"mercuric ion transport protein",2657245036,"Enterobacter hormaechei MNCRE41",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2660724897,"mercuric ion transport protein",2660238024,"Escherichia coli MNCRE22",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2660909019,"mercuric ion transport protein",2660238069,"Enterobacter hormaechei MNCRE23",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2661466393,"mercuric ion transport protein",2660238213,"Enterobacter hormaechei MNCRE19",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2661766519,"mercuric ion transport protein",2660238286,"Enterobacter hormaechei MNCRE48",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2662780171,"mercuric ion transport protein",2660238535,"Enterobacter hormaechei MNCRE52",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2662884211,"mercuric ion transport protein",2660238562,"Enterobacter hormaechei MNCRE83",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663003764,"mercuric ion transport protein",2660238592,"Enterobacter hormaechei MNCRE35",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663046892,"mercuric ion transport protein",2660238602,"Enterobacter hormaechei MNCRE42",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663087058,"mercuric ion transport protein",2660238611,"Enterobacter hormaechei MNCRE86",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663101151,"mercuric ion transport protein",2660238614,"Salmonella enterica enterica sv. Typhimurium DT104 613sCH44",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663314957,"mercuric ion transport protein",2660238670,"Enterobacter hormaechei MNCRE84",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2663912270,"mercuric ion transport protein",2663762639,"Enterobacter hormaechei MNCRE39",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2665079284,"mercuric ion transport protein",2663762955,"Enterobacter hormaechei MNCRE56",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2665908688,"mercuric ion transport protein",2663763164,"Enterobacter hormaechei MNCRE18",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2666523197,"mercuric ion transport protein",2663763311,"Enterobacter hormaechei MNCRE7",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2666840448,"mercuric ion transport protein",2663763391,"Enterobacter hormaechei MNCRE29",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2666886286,"mercuric ion transport protein",2663763403,"Enterobacter hormaechei MNCRE51",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2667302889,"mercuric ion transport protein",2663763503,"Enterobacter hormaechei MNCRE25",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2669315626,"mercuric ion transport protein",2667527746,"Enterobacter hormaechei MNCRE30",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2670682234,"mercuric ion transport protein",2667528073,"Enterobacter hormaechei MNCRE17",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2672815934,"mercuric ion transport protein",2671180447,"Enterobacter hormaechei MNCRE57",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2673682590,"mercuric ion transport protein",2671180661,"Enterobacter hormaechei MNCRE8",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2678374285,"mercuric ion transport protein",2675903546,"Enterobacter hormaechei MNCRE79",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2691953722,"mercuric ion transport protein",2690316027,"Enterobacter hormaechei MNCRE36",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2692061229,"mercuric ion transport protein",2690316054,"Enterobacter hormaechei MNCRE71",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2693536656,"mercuric ion transport protein",2693429525,"Enterobacter hormaechei MNCRE28",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2702936787,"mercuric ion transport protein",2700989497,"Enterobacter hormaechei MNCRE6",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2702943755,"mercuric ion transport protein",2700989499,"Enterobacter hormaechei MNCRE37",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2702951099,"mercuric ion transport protein",2700989500,"Enterobacter hormaechei MNCRE38",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2702973689,"mercuric ion transport protein",2700989506,"Enterobacter hormaechei MNCRE9",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2703087103,"mercuric ion transport protein",2700989529,"Enterobacter hormaechei MNCRE81",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2704054378,"mercuric ion transport protein",2703718695,"Enterobacter asburiae ST252:950126202",12,126,2,116,216,4e-75,93,116,NA
"query3604284",2706468629,"mercuric ion transport protein",2703719350,"Enterobacter hormaechei MNCRE85",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2719745391,"mercuric ion transport protein",2718218012,"Enterobacter cloacae AR_0002",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2730100371,"mercuric ion transport protein",2728369351,"Enterobacter hormaechei oharae 34978",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2736088391,"mercuric ion transport protein",2734482401,"Pseudomonas aeruginosa RW88",12,126,2,116,216,3e-75,93,116,NA
"query3604284",2753853780,"mercuric ion transport protein",2751185916,"Enterobacter roggenkampii 42192",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2766091349,"mercuric ion transport protein",2765235946,"Enterobacter cloacae sp. ABFPL",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2793450615,"mercuric ion transport protein",2791355284,"Enterobacter hormaechei xiangfangensis 40884",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2815718289,"mercuric ion transport protein",2814123354,"Pseudomonas mandelii NBRC 103147",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2842974123,"mercuric ion transport protein",2842970183,"Pluralibacter gergoviae DS82E24",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2843913679,"mercuric ion transport protein",2843909154,"Cronobacter sakazakii GZcsf-1",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2843913462,"mercuric ion transport protein",2843909154,"Cronobacter sakazakii GZcsf-1",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2843974456,"mercuric ion transport protein",2843969098,"Citrobacter freundii SL151",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2846786361,"mercuric ion transport protein",2846780681,"Agrobacterium tumefaciens CFBP6625",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2850614734,"mercuric ion transport protein",2850609361,"Agrobacterium tumefaciens CFBP6626",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2850614194,"mercuric ion transport protein",2850609361,"Agrobacterium tumefaciens CFBP6626",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2851118062,"mercuric ion transport protein",2851114255,"Serratia marcescens AR_0027",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2851281857,"mercuric ion transport protein",2851277247,"Aeromonas hydrophila ZYAH75",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2851436966,"mercuric ion transport protein",2851431590,"Klebsiella pneumoniae INF278",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2851442714,"mercuric ion transport protein",2851437328,"Klebsiella pneumoniae INF163",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2859675809,"mercuric ion transport protein",2859671954,"Enterobacter cloacae AR_0053",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2860595259,"mercuric ion transport protein",2860589870,"Klebsiella pneumoniae INF274",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2869866567,"mercuric ion transport protein",2869861177,"Enterobacter hormaechei 20710",12,126,2,116,216,2e-75,93,116,NA
"query3604284",2870236370,"mercuric ion transport protein",2870230914,"Klebsiella pneumoniae 2-1",12,126,2,116,216,2e-75,93,116,NA
"query3604284",641216096,"mercuric ion transport protein",641210481,"Uncultured bacterium plasmid pTP6",12,126,2,116,216,2e-77,93,116,NA
"query3604284",2702014808,"mercuric ion transport protein",2700989281,"Acinetobacter sp. NBRC 110496",12,126,2,116,214,1e-74,94,116,NA
"query3604284",2510653853,"mercuric ion transport protein",2510461034,"Pseudomonas aeruginosa R. Hugh 813, ATCC 97",12,126,2,116,213,9e-74,93,116,NA
"query3604284",2578640336,"mercuric ion transport protein",2576861519,"Enterobacter sp. MGH 7",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2581405065,"mercuric ion transport protein",2579778887,"Pseudomonas aeruginosa BWHPSA037",12,126,2,116,213,1e-73,93,116,NA
"query3604284",2631456330,"mercuric ion transport protein",2630968351,"Pseudomonas fluorescens AU2989",12,126,2,116,213,8e-74,93,116,NA
"query3604284",2641575326,"mercuric ion transport protein",2639762996,"Pseudomonas aeruginosa O400",12,126,2,116,213,9e-74,93,116,NA
"query3604284",2648214554,"mercuric ion transport protein",2645728076,"Enterobacter hormaechei BIDMC 33A",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2657830946,"mercuric ion transport protein",2657245036,"Enterobacter hormaechei MNCRE41",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2660726079,"mercuric ion transport protein",2660238024,"Escherichia coli MNCRE22",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2660908282,"mercuric ion transport protein",2660238069,"Enterobacter hormaechei MNCRE23",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2661419213,"mercuric ion transport protein",2660238203,"Pseudomonas sp. NBRC 111127",12,126,2,116,213,8e-74,93,116,NA
"query3604284",2661466682,"mercuric ion transport protein",2660238213,"Enterobacter hormaechei MNCRE19",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2661766449,"mercuric ion transport protein",2660238286,"Enterobacter hormaechei MNCRE48",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2662780640,"mercuric ion transport protein",2660238535,"Enterobacter hormaechei MNCRE52",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2662882916,"mercuric ion transport protein",2660238562,"Enterobacter hormaechei MNCRE83",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2663004715,"mercuric ion transport protein",2660238592,"Enterobacter hormaechei MNCRE35",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2663045241,"mercuric ion transport protein",2660238602,"Enterobacter hormaechei MNCRE42",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2663087181,"mercuric ion transport protein",2660238611,"Enterobacter hormaechei MNCRE86",12,126,2,116,213,6e-74,93,116,NA
"query3604284",2663314574,"mercuric ion transport protein",2660238670,"Enterobacter hormaechei MNCRE84",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2663910156,"mercuric ion transport protein",2663762639,"Enterobacter hormaechei MNCRE39",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2665082667,"mercuric ion transport protein",2663762955,"Enterobacter hormaechei MNCRE56",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2665906256,"mercuric ion transport protein",2663763164,"Enterobacter hormaechei MNCRE18",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2666486575,"mercuric ion transport protein",2663763303,"Pseudomonas sp. NBRC 111142",12,126,2,116,213,8e-74,93,116,NA
"query3604284",2666523211,"mercuric ion transport protein",2663763311,"Enterobacter hormaechei MNCRE7",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2666839348,"mercuric ion transport protein",2663763391,"Enterobacter hormaechei MNCRE29",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2666884638,"mercuric ion transport protein",2663763403,"Enterobacter hormaechei MNCRE51",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2667300487,"mercuric ion transport protein",2663763503,"Enterobacter hormaechei MNCRE25",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2669315730,"mercuric ion transport protein",2667527746,"Enterobacter hormaechei MNCRE30",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2670681731,"mercuric ion transport protein",2667528073,"Enterobacter hormaechei MNCRE17",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2672813072,"mercuric ion transport protein",2671180447,"Enterobacter hormaechei MNCRE57",12,126,2,116,213,6e-74,93,116,NA
"query3604284",2673682516,"mercuric ion transport protein",2671180661,"Enterobacter hormaechei MNCRE8",12,126,2,116,213,7e-74,93,116,NA
"query3604284",2678374369,"mercuric ion transport protein",2675903546,"Enterobacter hormaechei MNCRE79",12,126,2,116,213,7e-74,93,116,NA
